0.502938,0.30968413,0.42052943,0.70243216,0.487889,0.45323047,0.34602123,0.7347382,0.7292302,0.37420607,0.33247042,0.20510946,0.9233805,0.6952863,0.79263854,0.66011846,0.589481
0.6226713,0.25262597,0.3639151,0.7593272,0.6573251,0.5202986,0.28899455,0.78182465,0.7586098,0.3467385,0.29821596,0.1731166,0.92564994,0.71505105,0.81101793,0.7032809,0.64227253
0.6826177,0.2627308,0.3186632,0.77778155,0.7259859,0.53695565,0.25249106,0.7591172,0.75977176,0.35669369,0.29125994,0.17249863,0.9321076,0.7285212,0.8052796,0.74495256,0.6812641
0.6970453,0.28122398,0.3010202,0.78034043,0.7504959,0.5241003,0.24991801,0.75664675,0.7447905,0.35981622,0.284284,0.15687308,0.9370173,0.7308888,0.80860496,0.7585302,0.6901265
0.8461083,0.23226935,0.22766882,0.790596,0.89578515,0.5279095,0.17220229,0.80809385,0.80092704,0.30959162,0.21630731,0.10863275,0.9344717,0.7291876,0.8100872,0.7937631,0.77255595
0.8399852,0.20180151,0.23102191,0.8097928,0.8956774,0.57203585,0.17247006,0.8368012,0.8013183,0.30014405,0.22626689,0.097429894,0.9345343,0.7328433,0.8238811,0.80726177,0.7798798
0.7909572,0.2893061,0.23888937,0.70780385,0.816846,0.44367403,0.21261342,0.7681058,0.7280299,0.36353955,0.27555567,0.21938361,0.93729514,0.6870522,0.8037638,0.78261036,0.7445394
0.6733442,0.26012906,0.29063353,0.74239886,0.7077245,0.5007386,0.25708902,0.8192778,0.7545939,0.35669607,0.3045974,0.17687541,0.93722,0.69618505,0.8200229,0.77257454,0.6863117
0.81908596,0.3157699,0.20333141,0.6872575,0.84313804,0.41998115,0.18569066,0.7817952,0.7211833,0.37735245,0.27668852,0.25445712,0.9391455,0.68408024,0.8054368,0.8232699,0.7760896
0.84925026,0.26791093,0.2026288,0.7206194,0.8858279,0.46071538,0.15989706,0.8253601,0.757303,0.33310398,0.24290366,0.1367608,0.93644136,0.69594026,0.8149851,0.83647865,0.805341
0.8268627,0.23399444,0.21785821,0.7577593,0.8662187,0.5125232,0.16678797,0.837984,0.7761007,0.3110652,0.24829471,0.096729144,0.93460023,0.70885634,0.8167319,0.84040695,0.8112325
0.7564644,0.25485897,0.24816996,0.726742,0.7883273,0.485037,0.20177646,0.83241427,0.7446317,0.3343446,0.2848643,0.12111693,0.9348978,0.69490933,0.817472,0.82602733,0.7785745
0.9051375,0.2803524,0.15303944,0.71765196,0.936093,0.45557678,0.12427693,0.8276342,0.72124624,0.3594276,0.24071106,0.18688878,0.9408202,0.70169455,0.82341236,0.8747011,0.8506092
0.9447274,0.32785118,0.11146137,0.67140335,0.9630069,0.40707472,0.092981815,0.8014643,0.6717281,0.39155805,0.23652624,0.27007186,0.9422767,0.6912359,0.8227494,0.9044293,0.8911112
0.9603096,0.30653456,0.102048464,0.7583812,0.98256946,0.4435259,0.08375691,0.8069343,0.74922717,0.33300737,0.17382538,0.14894539,0.95337725,0.72911596,0.8106624,0.90181655,0.8858088
0.9211767,0.2349821,0.14501637,0.7590636,0.94888777,0.5032396,0.11394588,0.83926994,0.7648448,0.32838935,0.22248964,0.14911297,0.93863696,0.71264625,0.8198462,0.8773818,0.86789024
0.92873514,0.3012447,0.1293966,0.66577744,0.94341844,0.40542123,0.109784834,0.7972676,0.6937137,0.3757106,0.24822779,0.25975084,0.9382383,0.67746747,0.8091764,0.8858789,0.88299537
0.9557967,0.24977258,0.112475894,0.7348731,0.9742701,0.45246154,0.08998505,0.83401495,0.7772491,0.32203367,0.18662807,0.16500188,0.94093156,0.70375216,0.8118271,0.88544905,0.88833445
0.96574503,0.23468614,0.09946338,0.7683713,0.9818002,0.50027525,0.074882016,0.83807224,0.78060853,0.3074704,0.1777268,0.113685876,0.94114995,0.7210938,0.821993,0.90919334,0.91207576
0.9758354,0.26801163,0.08002742,0.73021555,0.9877621,0.45495996,0.061096407,0.8352986,0.732558,0.33521727,0.18121947,0.15918638,0.9437193,0.71189123,0.82665765,0.9275098,0.9297443
0.94156986,0.28509396,0.1193554,0.71067333,0.9594158,0.44405216,0.09515546,0.8138843,0.7376684,0.3488703,0.21568927,0.14634083,0.9380383,0.7020907,0.8169462,0.89878213,0.8936756
0.9133518,0.28654402,0.14394237,0.70118225,0.93818665,0.43515626,0.12355044,0.8173858,0.72739047,0.35982272,0.23895139,0.19874217,0.94213206,0.68791187,0.81656945,0.87496775,0.8553678
0.94881916,0.25852233,0.11351365,0.7363781,0.9699978,0.47302967,0.094651215,0.83810866,0.7400699,0.35605484,0.21744363,0.22563303,0.9434054,0.70368,0.8267347,0.89545393,0.8837352
0.95787066,0.3266625,0.096247494,0.649745,0.9717924,0.38064635,0.079064615,0.81036174,0.6765705,0.3739158,0.22675286,0.24628894,0.9424647,0.6803798,0.8132248,0.9207678,0.91770506
0.9447533,0.36601293,0.108009286,0.6282231,0.95604485,0.36888152,0.09024948,0.7695751,0.64719594,0.41169813,0.24905935,0.28167105,0.93872654,0.6796804,0.81210595,0.9106382,0.90443116
0.9493225,0.336723,0.11245762,0.6851649,0.96316105,0.40961868,0.08839998,0.7670315,0.7066451,0.38910952,0.2169051,0.20651154,0.9357769,0.7050722,0.80983937,0.89749706,0.8966827
0.9534883,0.3598872,0.10542603,0.66150594,0.9675396,0.3872357,0.086873055,0.75386953,0.6569634,0.40851605,0.23045518,0.29367736,0.9414512,0.6936491,0.8106577,0.90334773,0.89873624
0.9431852,0.32987794,0.11778791,0.6907537,0.96155083,0.41855094,0.09577024,0.77098954,0.6769604,0.3865485,0.23490119,0.2546055,0.9423056,0.69925475,0.8107078,0.8994225,0.8917214
0.9390839,0.39171982,0.11960121,0.6415181,0.95331883,0.35647312,0.101203226,0.7201689,0.65993357,0.40893838,0.23344763,0.27420712,0.94067496,0.6906663,0.796663,0.8901576,0.88402605
0.9820287,0.36863092,0.065891765,0.6771532,0.9894688,0.3868106,0.052903377,0.73845696,0.6722273,0.40637955,0.1901161,0.33092508,0.941768,0.710742,0.80817425,0.93173873,0.9372852
0.97369665,0.3284656,0.08263023,0.6977091,0.98567665,0.41402984,0.06483406,0.78143704,0.6880136,0.3829756,0.1980988,0.2980676,0.9433723,0.7086567,0.8145817,0.9203291,0.92054325
0.96764004,0.2865817,0.0939941,0.73595434,0.9822863,0.45706868,0.07186351,0.79389274,0.73132265,0.33975208,0.19163455,0.19703543,0.9418333,0.71683586,0.8113297,0.9147268,0.9160934
0.965433,0.30686584,0.091901846,0.7156432,0.9795777,0.43355286,0.07426526,0.78301376,0.7165582,0.356811,0.20346607,0.24799827,0.9417574,0.7105028,0.80723614,0.9162234,0.91552645
0.9771413,0.32259583,0.078925125,0.69244176,0.9862509,0.39865354,0.06405088,0.7512118,0.7188323,0.35746774,0.1809948,0.26610473,0.9387606,0.704793,0.79916954,0.9141297,0.92546153
0.9728792,0.3379878,0.087568946,0.68783826,0.9826393,0.41059056,0.066105366,0.7341424,0.7011481,0.3883115,0.19476603,0.26473716,0.93640906,0.7105318,0.8051731,0.91039675,0.9183766
0.9687899,0.42635456,0.09010699,0.5637239,0.9764637,0.293705,0.07091871,0.7025747,0.6370417,0.4142806,0.20872156,0.33887598,0.9355189,0.670868,0.79066706,0.9092639,0.9184974
0.95323414,0.40530747,0.10355831,0.58500034,0.9621174,0.32671398,0.08233396,0.73840964,0.6389157,0.41242024,0.23544179,0.33196008,0.9328322,0.6731932,0.8030698,0.9109713,0.9107877
0.9781894,0.2844919,0.0802759,0.67819357,0.986155,0.4143206,0.05555308,0.7985228,0.73788905,0.32475144,0.18143056,0.22037797,0.9279129,0.6948919,0.8057029,0.92716277,0.94157314
0.9641419,0.39267725,0.09395991,0.5718106,0.9693728,0.3138764,0.0777348,0.6992292,0.6330551,0.39350054,0.22908555,0.40373126,0.9299362,0.66231453,0.78829193,0.9102293,0.9234563
0.93215054,0.36510202,0.13330984,0.6282698,0.94544286,0.3831549,0.102279134,0.71132594,0.63960314,0.4038164,0.2607602,0.36711606,0.9335224,0.6820283,0.80048937,0.8918073,0.88569397
0.9648801,0.33366713,0.099192835,0.6565413,0.97713876,0.38530326,0.07115169,0.7649674,0.69194055,0.3478052,0.20282325,0.235378,0.9324482,0.6951864,0.8020537,0.91724586,0.92435116
0.9610045,0.30562082,0.1061528,0.7323368,0.97765326,0.45403555,0.0801031,0.7632203,0.71959215,0.35389447,0.19716005,0.24005882,0.9349702,0.72747546,0.8111837,0.90165,0.90260214
0.5300329,0.42612115,0.375772,0.5503157,0.47541186,0.30535123,0.3568278,0.6254887,0.5714124,0.4511887,0.36986768,0.44254085,0.92998606,0.64898574,0.77849114,0.65751606,0.58587027
0.9746064,0.3586779,0.08806849,0.63446593,0.98211265,0.3532865,0.061552927,0.7089641,0.66358113,0.38577515,0.19626476,0.33500376,0.9229324,0.70986485,0.7857075,0.91116107,0.9352721
0.0572932,0.45792234,0.72729903,0.53252375,0.024199568,0.30675045,0.72641265,0.53534365,0.52962124,0.52478296,0.55518633,0.50692815,0.91175336,0.6518049,0.746312,0.35287791,0.24324828
0.92635614,0.3645651,0.16751304,0.68001145,0.9433583,0.35440838,0.11366769,0.6603328,0.7267063,0.36858767,0.1858966,0.1877293,0.9155835,0.7398185,0.7538939,0.81496143,0.8634716
0.9981883,0.26529354,0.024795301,0.78244245,0.9993399,0.46003795,0.013638355,0.7746939,0.80930805,0.26336557,0.08567315,0.116038434,0.9261694,0.7772394,0.78157115,0.9707873,0.98616797
0.99284464,0.33311328,0.037275825,0.7502561,0.99638426,0.41913825,0.030799352,0.7301979,0.7609299,0.30990797,0.1375887,0.25554267,0.93624395,0.75200284,0.7765037,0.9610485,0.97143847
0.9868096,0.35516974,0.05213223,0.7409346,0.99258775,0.4286194,0.037958782,0.7041182,0.723478,0.35327905,0.16680472,0.251968,0.9325413,0.7629575,0.7740278,0.9542396,0.9640573
0.9964282,0.36320728,0.029180534,0.7829205,0.9985884,0.45641658,0.017727304,0.68309915,0.71601313,0.37412456,0.12595746,0.23495996,0.93348086,0.80319256,0.77623904,0.9714868,0.9825524
0.99809784,0.30715528,0.02434337,0.82963544,0.999451,0.48430672,0.01436058,0.75460386,0.7897203,0.31128016,0.083427094,0.11819765,0.93276,0.81676763,0.79363906,0.969897,0.9843141
0.99746203,0.2835134,0.026918674,0.8342823,0.99908936,0.51101637,0.015874648,0.7390943,0.82810473,0.29990992,0.090171635,0.1132309,0.92893445,0.81470525,0.7758378,0.96791446,0.9826734
0.9679993,0.5169619,0.087097585,0.49296314,0.97312343,0.20766385,0.07553946,0.5539618,0.5790217,0.41111168,0.20698756,0.46728256,0.9339267,0.6781899,0.7267269,0.90362483,0.92667216
0.70172024,0.36327887,0.29349524,0.7250378,0.7420032,0.4145214,0.25223738,0.666767,0.74367195,0.39721528,0.26477882,0.26071382,0.9329937,0.7373799,0.76596606,0.7179278,0.6587195
0.9892145,0.35198727,0.049675167,0.78302467,0.99409497,0.460472,0.035076723,0.683453,0.7416572,0.35818458,0.15039226,0.19361398,0.92421156,0.7929942,0.7808524,0.95435125,0.96928453
0.9983619,0.48055938,0.017826566,0.6707391,0.9991596,0.3157784,0.012066364,0.5558721,0.6162042,0.39243767,0.124237806,0.3317184,0.92810446,0.77972025,0.7472346,0.98239833,0.9922008
0.95496345,0.45209756,0.09516076,0.67723393,0.95963585,0.34224862,0.08053999,0.577829,0.6449147,0.40249565,0.21909952,0.30485493,0.91951674,0.7532254,0.7513445,0.9185628,0.94016016
0.17293504,0.5338916,0.52784395,0.44894037,0.081374705,0.23313999,0.5696909,0.48525774,0.4859852,0.494373,0.520906,0.6356809,0.9211109,0.6249569,0.72930187,0.5846571,0.47105384
0.0040396736,0.5800727,0.8938716,0.35691124,0.0010349902,0.23275496,0.9310514,0.42717957,0.30309176,0.60850555,0.80024034,0.90515286,0.9363988,0.53174204,0.7559866,0.21399121,0.061749555
0.16441607,0.5191933,0.50940907,0.47232574,0.08265583,0.2917364,0.5592123,0.50516576,0.37954947,0.5283225,0.60710645,0.8336808,0.9231217,0.62754244,0.77138305,0.67056906,0.50253844
0.8354805,0.66659135,0.14228542,0.38092554,0.7646444,0.17425734,0.16014613,0.33935046,0.3184636,0.5036573,0.4334528,0.87788147,0.93058854,0.6459696,0.69694257,0.9151417,0.91074735
0.9869797,0.56699175,0.044336945,0.46547893,0.98271435,0.21716622,0.035708472,0.34150046,0.49589586,0.41193977,0.25195637,0.76909316,0.9000771,0.7081728,0.6658005,0.9669087,0.98369044
0.9914055,0.46002296,0.0470118,0.6554639,0.9946631,0.31058344,0.028152367,0.53060204,0.6731958,0.32848525,0.15574135,0.37905392,0.92335784,0.7582447,0.6977464,0.9642046,0.9808138
0.9981021,0.3604012,0.025629556,0.7738958,0.99943477,0.4246106,0.015406185,0.65498716,0.70554453,0.3236078,0.105136804,0.41485834,0.93499243,0.7939747,0.7798985,0.97187626,0.9846808
0.997136,0.47141954,0.024749614,0.7280002,0.9989876,0.32995415,0.022532362,0.55051994,0.65428644,0.34179017,0.11410315,0.5211412,0.93829405,0.78791404,0.7631422,0.9687951,0.9800499
0.9997551,0.36057106,0.008347261,0.7840388,0.99994946,0.40892905,0.0051878695,0.6591878,0.75911695,0.28599355,0.060273033,0.37243676,0.93813866,0.8111541,0.78287,0.98733985,0.99429166
0.9999753,0.288404,0.0025515044,0.84716266,0.9999974,0.47975135,0.0015120772,0.7634988,0.81948066,0.24023502,0.03325407,0.36461833,0.9470502,0.836072,0.81271213,0.995204,0.9981415
0.9999583,0.20145974,0.003493876,0.90418255,0.9999956,0.6036029,0.0021886243,0.8517149,0.8984893,0.20674363,0.03105408,0.2088652,0.9492427,0.83361256,0.84251595,0.9929771,0.9967809
0.99906164,0.2421393,0.012919227,0.82923096,0.99971575,0.5341283,0.01109826,0.8235569,0.8245639,0.2671325,0.09783769,0.40212128,0.94277614,0.76726174,0.8299861,0.9851887,0.9898908
0.9984463,0.2906691,0.017913586,0.7597869,0.99941254,0.42859495,0.015209697,0.73466605,0.84364325,0.2478474,0.090095334,0.3126499,0.93881786,0.7494037,0.7848302,0.9757953,0.98310757
0.9992499,0.23525634,0.015983328,0.85484976,0.9998191,0.544076,0.01007382,0.77091146,0.8985257,0.21895497,0.05400215,0.096907504,0.93499005,0.80749774,0.8086054,0.9743075,0.9842275
0.9967037,0.34127232,0.026632907,0.74571496,0.99880064,0.4366963,0.02007526,0.72685164,0.7517268,0.28642422,0.11515921,0.20249486,0.939485,0.76816714,0.8155888,0.976036,0.9791119
0.99226284,0.3475969,0.040441327,0.75651824,0.9968317,0.46001455,0.028292501,0.72649944,0.74897134,0.28387356,0.13578346,0.1317655,0.93778604,0.77425873,0.8139663,0.97260207,0.9725945
0.99774617,0.19559221,0.032321475,0.8616621,0.999313,0.55715746,0.014330375,0.81996393,0.9353127,0.16368945,0.05169709,0.01358976,0.9237029,0.80982447,0.776922,0.96481454,0.9808303
0.99957186,0.23122647,0.010784629,0.8465314,0.9998807,0.5456649,0.006509954,0.7808414,0.8583002,0.2415128,0.062937856,0.116467044,0.9349946,0.8082132,0.8048396,0.9858188,0.99335676
0.9998487,0.19363548,0.007284849,0.8935674,0.9999738,0.6132039,0.0037026887,0.83170253,0.89239734,0.22799163,0.04124992,0.06032699,0.941054,0.835937,0.8253206,0.9884824,0.9951579
0.99978703,0.16071405,0.009522287,0.8922024,0.9999666,0.63575715,0.0034709545,0.8960279,0.9047326,0.18219848,0.039393086,0.012122482,0.9392664,0.83218724,0.8372782,0.99068564,0.99594265
0.99978083,0.17379415,0.008726534,0.89847153,0.9999653,0.64562356,0.004179121,0.8794902,0.88691425,0.22780342,0.04704315,0.034995135,0.9489084,0.82550895,0.84640735,0.98923653,0.99462813
0.999895,0.122456715,0.007442759,0.9225007,0.999987,0.6765535,0.0030304831,0.9149474,0.9429749,0.1750853,0.026866363,0.012820623,0.9462112,0.8346084,0.84224665,0.9864157,0.9947378
0.9987374,0.22254317,0.01728874,0.7761637,0.9995408,0.46582478,0.012917749,0.857299,0.8329643,0.27346355,0.08940308,0.1305574,0.94696593,0.7307606,0.8198821,0.97586346,0.98612136
0.9981781,0.26528683,0.018602788,0.7249109,0.999173,0.4161834,0.0162298,0.8254901,0.798298,0.30452093,0.106987126,0.21046859,0.94270146,0.7177088,0.8175905,0.97368866,0.98327684
0.9935109,0.19176586,0.038875993,0.81564903,0.9969658,0.5610724,0.026585925,0.8786664,0.87285656,0.26571268,0.11706807,0.06761868,0.9368193,0.7473892,0.8288323,0.9608113,0.96841866
0.9901038,0.27382493,0.04372006,0.6973402,0.9948184,0.4294666,0.032458305,0.85784334,0.74462426,0.30399656,0.16273037,0.12025285,0.94514596,0.6987355,0.8282194,0.9671182,0.96992314
0.98652864,0.28524897,0.050921485,0.6888423,0.99214876,0.432771,0.03686216,0.8475376,0.7332794,0.31909972,0.17760187,0.11910461,0.940944,0.7015302,0.8300106,0.9643743,0.96609783
0.9392856,0.374619,0.09469728,0.527215,0.9399805,0.32215223,0.07891368,0.8062811,0.59248376,0.36715895,0.2904964,0.21534126,0.9374127,0.6346496,0.81725264,0.95079666,0.9430152
0.99539465,0.31630504,0.035371322,0.56597733,0.99777895,0.29748094,0.024060473,0.8538956,0.6974561,0.303499,0.13332503,0.17821978,0.94311434,0.64865476,0.8188364,0.96504664,0.9759921
0.9935673,0.35435495,0.036287714,0.64172983,0.99691063,0.36148688,0.029827882,0.7960276,0.6259874,0.37410712,0.16927238,0.32508957,0.94694,0.6976311,0.83021444,0.9656532,0.9702243
0.9814114,0.43135247,0.05210646,0.5579647,0.9875481,0.31696308,0.05203171,0.74833643,0.48338237,0.44792932,0.2655091,0.5714695,0.9495788,0.6641335,0.83061004,0.96026886,0.955523
0.98794854,0.34303355,0.046964455,0.6038845,0.99277264,0.35440046,0.04260297,0.8068528,0.60007393,0.39586607,0.21703959,0.51096195,0.9436973,0.6689433,0.83250606,0.95716125,0.95921594
0.98491377,0.42000487,0.04831699,0.53977424,0.988947,0.28362533,0.05508267,0.7106913,0.5475091,0.4249939,0.23829333,0.7059185,0.94500136,0.6486964,0.80750394,0.9474978,0.94992036
0.9894219,0.51113707,0.039138034,0.39370754,0.9915501,0.19854419,0.049350634,0.639523,0.37470534,0.48085067,0.27597213,0.89256024,0.94644755,0.59788924,0.8088473,0.9558212,0.96026665
0.94848025,0.3931662,0.09989336,0.5352266,0.9492394,0.311898,0.09538953,0.7088938,0.56431824,0.4101122,0.2875846,0.573493,0.9335044,0.6378852,0.80721116,0.91532093,0.91446584
0.97126794,0.2591999,0.09867619,0.7359603,0.98479223,0.45783013,0.06568942,0.8220037,0.7832407,0.29494247,0.16405179,0.14092988,0.9367685,0.7144275,0.81612337,0.91105753,0.91652054
0.9752187,0.20661147,0.088673405,0.8065215,0.9881279,0.5515918,0.06317366,0.85446244,0.8182898,0.30719715,0.16505882,0.19142908,0.9380601,0.73858947,0.83105266,0.90989304,0.91216415
0.98087734,0.22106683,0.08422161,0.8031008,0.99249434,0.5307026,0.050660856,0.8629885,0.80665857,0.29423112,0.14505947,0.08829843,0.94463104,0.7439085,0.82988846,0.9259075,0.9320006
0.99621373,0.15627602,0.045939825,0.9114358,0.99940395,0.6883528,0.0201882,0.89936435,0.89052707,0.25173578,0.07459285,0.029653149,0.95308554,0.82804036,0.8481578,0.9518789,0.95731276
0.982656,0.29620177,0.06442074,0.70806336,0.99152666,0.37047413,0.062691405,0.82974607,0.7561159,0.31496632,0.14843066,0.2076495,0.9438905,0.7057556,0.8178729,0.9191514,0.92926615
0.9791734,0.24177137,0.076949626,0.759971,0.98921984,0.49755046,0.0526394,0.83439654,0.77779835,0.33254722,0.1724254,0.15216677,0.939971,0.73096526,0.82305694,0.9291468,0.9341833
0.9845702,0.18345879,0.07348136,0.8281646,0.9929047,0.56039655,0.045394134,0.86264646,0.8787672,0.26574564,0.12144387,0.059714153,0.9334427,0.76138073,0.81091017,0.9202763,0.9373055
0.97482795,0.21024522,0.07687775,0.8125254,0.9824661,0.52887225,0.065200806,0.8179094,0.8717083,0.29205436,0.15029848,0.12097358,0.92808217,0.748498,0.79403055,0.9061535,0.92460036
0.9921291,0.2058456,0.055712987,0.8104912,0.99644995,0.52354425,0.028646724,0.8287507,0.87962174,0.25345844,0.100287616,0.03398293,0.9333607,0.76641446,0.7862285,0.941369,0.96236616
0.9896695,0.15883663,0.07256338,0.8584761,0.9960473,0.63066083,0.026215246,0.86798996,0.8970722,0.21480241,0.0955092,0.007358825,0.9304355,0.79598695,0.8018022,0.9490049,0.9658883
0.99401397,0.20408908,0.045726854,0.86413634,0.99793124,0.58807296,0.026607454,0.8562171,0.8632415,0.25808153,0.090514876,0.019955475,0.9370744,0.79980934,0.83124673,0.95275027,0.9674809
0.99075,0.22550754,0.049584012,0.81157774,0.9958799,0.53380567,0.03435154,0.86620724,0.7975877,0.30457193,0.13135312,0.05688624,0.9393441,0.75820327,0.84086764,0.9527838,0.96414566
0.98494786,0.2917113,0.057229467,0.6945764,0.99132735,0.41781205,0.044218738,0.8386863,0.68643975,0.3605128,0.18625593,0.16036862,0.94541854,0.6982656,0.8300922,0.95004904,0.95682585
0.9913197,0.24614798,0.044983584,0.7643561,0.99538416,0.46715724,0.03934171,0.8468126,0.7967828,0.34187737,0.13992424,0.18678883,0.9406325,0.7207555,0.83058774,0.93687415,0.95109
0.9808301,0.30252156,0.05995214,0.6904983,0.98711526,0.41483626,0.05612944,0.81454927,0.69761693,0.39046246,0.20373125,0.31006038,0.9451628,0.68925816,0.82597786,0.9348338,0.9373853
0.97814107,0.24902144,0.07209986,0.70931447,0.985578,0.4384177,0.056663845,0.85124,0.7589607,0.32911992,0.18143718,0.15586059,0.9418373,0.6855879,0.8187349,0.92677677,0.9365083
0.9827642,0.1922136,0.06849814,0.7825392,0.990599,0.54536,0.041508995,0.8904306,0.82540864,0.28061947,0.15324831,0.0552944,0.9373092,0.7203364,0.83321303,0.94348425,0.9497761
0.97867054,0.28860563,0.06855996,0.6735691,0.9853022,0.4177354,0.05139219,0.8335337,0.70107365,0.35565096,0.20148279,0.1590413,0.94337875,0.67280436,0.8242093,0.9418916,0.9473532
0.98905444,0.28314707,0.050812703,0.6605912,0.99383307,0.4192317,0.035477243,0.85593057,0.6531313,0.36634153,0.19418661,0.20399408,0.9450994,0.66795987,0.8423069,0.9587511,0.96491754
0.9818157,0.31818447,0.06363718,0.6453524,0.9893567,0.3882351,0.04606285,0.84532636,0.6652821,0.37426338,0.20077513,0.19268176,0.9467195,0.6676244,0.83261836,0.94912887,0.9506003
0.9833823,0.35637787,0.056790117,0.6298429,0.9903358,0.3720903,0.046861034,0.81983155,0.60422504,0.4152889,0.2205444,0.34779644,0.95034105,0.6646099,0.8357601,0.9519072,0.9500668
0.94744974,0.3562615,0.08839117,0.6388453,0.96104795,0.38881478,0.08850581,0.8198931,0.6111788,0.44178846,0.29107267,0.509186,0.95175654,0.65428275,0.82994175,0.92886686,0.9043531
0.9704714,0.31201783,0.07253303,0.6812578,0.983305,0.42309833,0.062768556,0.85806787,0.6598126,0.39665675,0.23720914,0.36708847,0.95029604,0.6761122,0.83933383,0.94257665,0.929486
0.9791973,0.31541243,0.0680576,0.66499496,0.9879154,0.4087167,0.051791485,0.82456684,0.680173,0.38482127,0.21048173,0.31088609,0.9465541,0.67723227,0.82442933,0.94128364,0.9387871
0.984038,0.30551195,0.062868774,0.7031571,0.9919309,0.4323507,0.04548017,0.8217104,0.69195205,0.35137138,0.18242948,0.19071212,0.9473657,0.694745,0.82659596,0.9467023,0.94864887
0.98301756,0.25760874,0.070723005,0.7450671,0.99195236,0.48337942,0.046924755,0.8328541,0.73705846,0.3232356,0.17306495,0.14030361,0.9463732,0.7081167,0.8248596,0.94048554,0.9448219
0.98915315,0.22521067,0.061892126,0.79817027,0.99559915,0.51496726,0.039215215,0.8367889,0.82096106,0.27817306,0.12453935,0.07256824,0.94465655,0.73663825,0.8126756,0.9352356,0.9485252
0.9881273,0.23751341,0.05894781,0.76128674,0.99404246,0.49532288,0.04452482,0.8247631,0.7624231,0.32995126,0.16096948,0.18819666,0.9430659,0.7104501,0.82430005,0.9348058,0.94758016
0.9881864,0.21239378,0.06013608,0.77854466,0.99447376,0.51821876,0.043010768,0.8540708,0.79918975,0.30934438,0.14859304,0.14423048,0.94115776,0.71641785,0.8263488,0.93329144,0.94608366
0.9814045,0.2903735,0.06972178,0.7191535,0.98916876,0.428545,0.057616346,0.7881522,0.7589753,0.3463366,0.16403498,0.1853879,0.9415965,0.7027089,0.80704856,0.9160705,0.92698205
0.98282546,0.2835879,0.06585799,0.7361754,0.99002445,0.46282557,0.05299608,0.7914952,0.7528185,0.35922253,0.16943249,0.19671763,0.9395451,0.7124651,0.8176691,0.92383397,0.931909
0.9692255,0.3293764,0.083198436,0.6716786,0.97808117,0.403336,0.069764465,0.7658229,0.7031917,0.37380615,0.20621867,0.23293552,0.9397871,0.6835126,0.8071295,0.91842777,0.92114097
0.9631194,0.38196525,0.08528962,0.61957836,0.96933985,0.35909787,0.07787507,0.7180081,0.6616755,0.39714035,0.22827987,0.31341097,0.9390557,0.66699666,0.8004935,0.91754305,0.91570544
0.94709146,0.39967465,0.100148275,0.5997451,0.94948983,0.36194006,0.08964595,0.6972236,0.6175412,0.4189116,0.26850984,0.3513064,0.93758124,0.6570588,0.802994,0.91755813,0.91158515
0.92991996,0.47093338,0.10862199,0.49277538,0.92330396,0.2780482,0.10747333,0.65363103,0.5297252,0.4416497,0.30517238,0.49758038,0.93856514,0.62016755,0.7919102,0.9127797,0.9016624
0.9673168,0.443428,0.081822775,0.5046514,0.9702102,0.2894655,0.0707425,0.68410635,0.5369373,0.41891313,0.25652802,0.4364536,0.9337462,0.63418573,0.8056343,0.932002,0.9346687
