0.29449964,0.09739375,0.67762613,0.29413852,0.6660119,0.9195396,0.8191529,0.23421325,0.6762755,0.7652703
0.3533013,0.18903182,0.62212676,0.30668965,0.65660435,0.8725935,0.79615027,0.29425183,0.6417125,0.7446405
0.36807105,0.22137558,0.5885822,0.420322,0.5139026,0.90279734,0.77713746,0.32671553,0.63467383,0.6441975
0.38926205,0.3317017,0.42369685,0.46070638,0.4616416,0.51926625,0.661654,0.3446072,0.609363,0.58773714
0.2984389,0.5161329,0.35814908,0.43248433,0.3199973,0.23951952,0.6332574,0.3434982,0.5876818,0.53715354
0.54532605,0.6371091,0.26788485,0.5001625,0.3554981,0.4981738,0.54889894,0.50753355,0.46317947,0.44115412
0.4133852,0.57180375,0.31809348,0.5628536,0.23970485,0.23491943,0.58971965,0.3884945,0.5147469,0.43420544
0.52381796,0.6513152,0.22036898,0.64497757,0.2596021,0.43156514,0.39627022,0.42415696,0.42651623,0.39907822
0.6500396,0.67188275,0.22767527,0.60197884,0.2786247,0.5053073,0.4631139,0.53036296,0.3767794,0.34780726
0.7945338,0.82375485,0.11071712,0.6178493,0.3079078,0.49684748,0.40359467,0.5594051,0.24509834,0.376367
0.6062256,0.99688596,0.0452673,0.33150363,0.03273735,0.11530253,0.14867471,0.74969774,0.0491105,0.14928602
0.48236266,0.9973149,0.067336924,0.2044884,0.028302453,0.005490623,0.19861385,0.7770754,0.03256323,0.09335814
0.6251043,0.99749184,0.05855951,0.2657303,0.027808474,0.015313365,0.14525576,0.8415691,0.023232184,0.061472606
0.62897366,0.9989478,0.06680473,0.27766135,0.033480678,0.016417217,0.15750149,0.8602572,0.024988165,0.046215817
0.45939988,0.9989003,0.054846033,0.16259547,0.029900307,0.034420103,0.09479286,0.738985,0.03556389,0.09466041
0.4868607,0.9970168,0.07688394,0.2001696,0.03342968,0.021578657,0.14919375,0.76563996,0.025519466,0.100906566
0.24104148,0.99840575,0.079772316,0.2233807,0.10096358,0.22359663,0.076612696,0.70088124,0.07428962,0.1679663
0.53308463,0.9949195,0.050238464,0.38806733,0.05098399,0.51440245,0.22617714,0.7625759,0.018500328,0.2510001
0.6395718,0.9988096,0.10204051,0.9121073,0.30109575,0.9890891,0.07755719,0.6833862,0.042069882,0.25612864
0.40140644,0.9998301,0.05350528,0.23455095,0.0834176,0.15924346,0.14693488,0.76002854,0.031791784,0.2312335
0.43414626,0.99897647,0.08785758,0.14978734,0.048208013,0.08332426,0.23208797,0.787302,0.037488364,0.15820698
0.41575983,0.9998753,0.083405,0.12999685,0.10657921,0.6100611,0.32424664,0.8896018,0.025980683,0.31079367
0.8224702,0.99740785,0.12401994,0.78559464,0.6279729,0.0162407,0.2563,0.85142475,0.014515422,0.1113376
0.9259773,0.5681767,0.4192622,0.9651096,0.9833847,0.9110249,0.060698364,0.8732003,0.06198887,0.020328213
0.6530942,0.99141264,0.08452607,0.16823377,0.037463434,0.052324127,0.14793484,0.7980409,0.08953029,0.17419575
0.39589366,0.490453,0.1843713,0.099341124,0.031804107,0.009695529,0.3956811,0.5501596,0.14146878,0.2937702
0.23938884,0.9533179,0.61385655,0.9004111,0.9289031,0.9998128,0.039259948,0.54078794,0.4520998,0.113354824
0.21850546,0.9094725,0.10037962,0.108039424,0.036292326,0.0107269725,0.17702179,0.28096575,0.30779874,0.40071133
0.538703,0.5493394,0.094951525,0.12941347,0.032558564,0.0068105436,0.3764442,0.6572739,0.21904029,0.22862491
0.8375204,0.99360955,0.10092426,0.2102387,0.7962105,8.8403176e-05,0.57500124,0.9420971,0.015836425,0.08848866
0.9414622,0.68902206,0.018307596,0.824637,0.4827728,0.9999167,0.47606084,0.74656016,0.09532927,0.76201254
0.37929863,0.69646865,0.3466298,0.89655626,0.4904498,0.9991061,0.30125362,0.37184927,0.37220073,0.48706487
0.025768278,0.11057766,0.9840553,0.56868154,0.41319585,0.045030937,0.37741113,0.37831095,0.5846737,0.08296374
0.9646654,0.090878,0.37430757,0.95499736,0.9956033,0.9998807,0.054115415,0.79982287,0.2822324,0.032197565
0.72236544,0.015128227,0.92939216,0.4956194,0.9989447,0.999997,0.46061987,0.32255965,0.6172999,0.9817122
0.95160204,0.01613687,0.1575738,0.9898673,0.99063206,0.98329157,0.9250801,0.0823064,0.99233174,0.78082216
0.8573139,0.000988986,0.86134934,0.90978134,0.99855024,0.9997509,0.9693981,0.15467392,0.98582053,0.9825581
0.47099915,0.6047336,0.8719882,0.40644547,0.94710976,0.0027327763,0.80529004,0.81885463,0.9225568,0.018643364
0.65370756,0.21396908,0.7845252,0.9589112,0.9888347,0.9637864,0.87292576,0.0623825,0.99975234,0.7003702
0.91430223,0.0005142824,0.5526338,0.9681341,0.99420387,0.23373224,0.85321605,0.2294885,0.9366795,0.7612532
0.41715273,0.059837658,0.88559383,0.82346433,0.9612397,4.0041535e-09,0.8136124,0.3066117,0.21943663,0.03364385
0.23234433,0.9465325,0.066443816,0.011347107,4.0081384e-05,2.7202444e-05,0.7931098,0.7143057,0.20549715,0.27195185
0.0836647,0.98620033,0.32267103,0.019377915,0.0002849477,0.05367757,0.2441708,0.8089302,0.12425669,0.18773095
0.05045183,0.25704902,0.76707906,0.8850314,0.34815082,0.41922593,0.05802657,0.033906773,0.9993587,0.013313969
0.54539025,7.588623e-05,0.75258946,0.9172752,0.9976331,0.98712665,0.99278283,0.0036238371,0.9998728,0.9981185
0.037101217,0.16324395,0.9951056,0.028545845,0.9998319,0.9999732,0.99970347,0.019098926,0.9981527,0.99999034
0.08127953,0.84817547,0.9614596,0.07086604,0.9963076,0.99999654,0.99710995,0.03015587,0.92490804,0.99999547
0.16325958,0.8428495,0.0022790225,0.19463407,2.1090152e-06,0.9997806,0.85419655,0.17144641,0.90497416,0.9979214
0.1382334,0.007174246,0.99040425,0.09061235,0.99977785,0.9872185,0.99933845,0.02789908,0.9963864,0.9998543
0.34885135,0.00088573305,0.99361366,0.13418384,0.9992312,0.97000927,0.9998006,0.1312335,0.9449934,0.99926096
0.9804406,0.9966989,0.0003216729,0.8685666,0.01464461,0.03401722,0.9950163,0.657551,0.832771,0.7357737
0.6377395,0.9373019,0.022172594,0.6328502,5.0559893e-06,1.3392817e-07,0.997938,0.46172872,0.95080495,0.25311008
0.42107484,1.5662613e-07,0.9991658,0.010773463,0.99999213,0.9649443,0.99969316,0.011319783,0.9968285,0.999951
0.53198117,0.14208594,0.9851966,0.31641713,0.9854366,0.52470934,0.92247576,0.047285195,0.96935153,0.9830951
0.5835769,1.6755406e-05,0.99861836,0.021826042,0.9999739,0.998058,0.99994373,0.0047045816,0.99394625,0.9992937
0.99989295,1.1445324e-08,3.0390735e-05,0.9989868,0.015368004,0.08533806,0.8441109,0.012217463,0.999521,0.3644691
0.33633873,1.0,0.00017884013,0.071431376,2.7862912e-08,0.009296859,1.2491816e-05,0.9961027,4.208318e-07,1.676009e-05
